Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,,
12/31/2017,78575,47385,IN,New Castle,Henry,Spiceland,14764,82000,0.02117061,0.041931385,0.069100391,,
12/31/2017,63672,14709,NY,,Allegany,Town of Angelica,14765,58200,0.006920415,0.012173913,-0.08056872,,
12/31/2017,62600,12481,NY,Kingston,Ulster,Shokan,14766,235400,0.002128565,0.012037833,0.023478261,,
12/31/2017,74198,37142,TN,Clarksville,Montgomery,Palmyra,14767,137000,0.039453718,0.033182504,0.093375898,,
12/31/2017,64785,16865,PA,State College,Centre,Ramblewood,14768,229900,0.003491925,0.019512195,0.044525216,,
12/31/2017,67035,21777,MD,Washington,Frederick,Point of Rocks,14769,333900,-0.007136485,-0.022540984,-0.004769001,,
12/31/2017,66556,20689,MD,Washington,Calvert,Sunderland,14770,382900,-0.002864583,0.004196171,0.004196171,,
12/31/2017,66105,19954,DE,Dover,Kent,Houston,14771,157400,-0.008191556,0.008327995,0.027415144,,
12/31/2017,79539,49050,MI,Grand Rapids,Barry,Dowling,14772,151000,0.004657352,0.014103425,0.094202899,,
12/31/2017,64110,15459,PA,Pittsburgh,Fayette,Henry Clay Township,14773,138200,-0.015669516,-0.007183908,0.182207015,,
12/31/2017,85824,62964,IL,,Pulaski,Mounds,14774,82000,-0.007263923,-0.004854369,0.080368906,,
12/31/2017,59933,5494,VT,Burlington,Chittenden,Westford,14775,274400,-0.012239021,-0.049532387,-0.041564792,,
12/31/2017,78892,47995,IN,,White,Wolcott,14776,103900,0.026679842,0.050556117,0.054822335,,
12/31/2017,100034,98938,WA,Yakima,Yakima,Outlook,14777,169700,-0.004692082,-0.003523194,0.02661827,,
12/31/2017,80763,51575,IA,Omaha,Pottawattamie,Treynor,14778,192500,0.008909853,0.038295577,0.090651558,,
12/31/2017,63210,13650,NY,Watertown,Jefferson,Henderson,14779,171200,0,0.001169591,0.033192517,,
12/31/2017,66512,20621,MD,California-Lexington Park,Saint Marys,Chaptico,14780,227100,-0.010026155,0.006202924,0.011581292,,
12/31/2017,85216,61877,IL,Champaign-Urbana,Champaign,Sidney,14781,143600,0.005602241,0.033837293,0.071641791,,
12/31/2017,85171,61818,IL,Champaign-Urbana,Piatt,Cerro Gordo,14782,94300,-0.010493179,-0.007368421,0.020562771,,
12/31/2017,59243,3849,NH,,Carroll,Madison,14783,191800,0.004188482,0.006824147,0.045231608,,
12/31/2017,65936,19453,PA,Philadelphia,Montgomery,Upper Providence Township,14784,124900,-0.004780876,-0.002396166,-0.076866223,,
12/31/2017,59901,5457,VT,Burlington,Franklin,Franklin,14785,179700,-0.012094557,-0.026543879,0.019863791,,
12/31/2017,73224,34797,FL,Orlando,Lake,Yalaha,14786,188000,0.010209565,0.036955323,0.154082259,,
12/31/2017,68066,24258,VA,Kingsport,Scott,Gate City,14787,92700,-0.004296455,-0.007494647,-0.040372671,,
12/31/2017,59680,4847,ME,,Knox,Hope,14788,212300,0.001415094,-0.007943925,0.094329897,,
12/31/2017,82720,56243,MN,,Meeker,Grove City,14789,121300,-0.001646091,-0.009795918,-0.035003978,,
12/31/2017,63602,14555,NY,Rochester,Wayne,Sodus Point,14790,147600,-0.003376097,-0.015343562,-0.031496063,,
12/31/2017,85217,61878,IL,Champaign-Urbana,Champaign,Thomasboro,14791,94700,0.022678186,0.048726467,0.05574136,,
12/31/2017,79434,48861,MI,Lansing,Eaton,Mulliken,14792,133000,0.013719512,0.014492754,0.074313409,,
12/31/2017,85316,62084,IL,St. Louis,Madison,Roxana,14793,67900,-0.005856515,0.011922504,0.077777778,,
12/31/2017,61239,8887,NJ,New York,Hunterdon,Readington,14794,182800,0.002742732,0.00109529,0.019520357,,
12/31/2017,87345,66856,KS,,Coffey,Lebo,14795,103300,-0.001932367,0.005842259,0.055158325,,
12/31/2017,80669,51347,IA,Spirit Lake,Dickinson,Lake Park,14796,134600,0,-0.012472487,0.07250996,,
12/31/2017,87648,67548,KS,,Rush,La Crosse,14797,64900,-0.001538462,-0.013677812,0.023659306,,
12/31/2017,65237,17878,PA,Bloomsburg,Columbia,Fishing Creek Township,14798,139800,0.006479482,0.01230992,0.060698027,,
12/31/2017,70220,28781,NC,,Macon,Topton,14799,163900,0,0,0.100738751,,
12/31/2017,78019,46186,IN,Indianapolis,Hancock,Wilkinson,14800,121800,-0.01056052,-0.004901961,0.071240106,,
12/31/2017,93645,81023,CO,Pueblo,Pueblo,Beulah,14801,187400,0.012425716,0.0146183,0.070857143,,
12/31/2017,82422,55748,MN,,Aitkin,Hill City,14802,106800,-0.03870387,-0.072916667,-0.076124567,,
12/31/2017,59007,3043,NH,Manchester,Hillsborough,Francestown,14803,258100,0.004671078,0.009780908,0.069179785,,
12/31/2017,99097,97130,OR,,Tillamook,Nehalem,14804,413100,0.008791209,0.009037616,-0.057494867,,
12/31/2017,91488,76578,TX,Austin,Williamson,Thrall,14805,186200,0.019157088,0.061573546,0.118990385,,
12/31/2017,84462,60407,IL,Chicago,Grundy,Braceville,14806,146000,0.000685401,-0.013513514,0.060275962,,
12/31/2017,67038,21780,MD,Washington,Frederick,Sabillasville,14807,209000,-0.012753897,0.014563107,0.071245515,,
12/31/2017,89669,72633,AR,Harrison,Boone,Everton,14808,114800,0.011453744,0.012345679,-0.003472222,,
12/31/2017,79624,49238,MI,Adrian,Lenawee,Deerfield,14809,147600,-0.006729475,0,0.109774436,,
12/31/2017,87214,66533,KS,Topeka,Shawnee,Rossville,14810,117500,-0.002546689,-0.025704809,0.003415884,,
12/31/2017,60138,6081,CT,Hartford,Hartford,Simsbury,14811,203300,0.000492126,0.003950617,0.060511215,,
12/31/2017,67000,21719,MD,Hagerstown,Washington,Cascade,14812,157800,0.008951407,0.039525692,0.063342318,,
12/31/2017,71192,30545,GA,,White,Helen,14813,143600,-0.000695894,-0.02578019,-0.035594359,,
12/31/2017,99235,97376,OR,Newport,Lincoln,Seal Rock,14814,247000,0.002028398,0.015207563,-0.012395042,,
12/31/2017,68166,24479,VA,Staunton,Augusta,Swoope,14815,232200,-0.007268063,-0.005993151,0.000430849,,
12/31/2017,79233,48468,MI,,Huron,Port Hope,14816,94700,-0.01865285,-0.039553753,-0.064229249,,
12/31/2017,78798,47862,IN,,Parke,Montezuma,14817,53800,0.024761905,0.063241107,-0.049469965,,
12/31/2017,63450,14167,NY,,Wyoming,Sheldon,14818,122000,0.010770505,0.01582015,0.042735043,,
12/31/2017,59377,4110,ME,Portland,Cumberland,Cumberland,14819,604400,0.003986711,0.029116295,0.140162234,,
12/31/2017,81865,54741,WI,Eau Claire,Eau Claire,Fairchild,14820,125900,-0.056221889,-0.081021898,0.073316283,,
12/31/2017,79521,49029,MI,Battle Creek,Calhoun,Burlington,14821,116100,0.002590674,0.003457217,0.006065858,,
12/31/2017,78260,46776,IN,Angola,Steuben,Orland,14822,120700,0.012583893,0.015138772,0.047743056,,
12/31/2017,84400,60150,IL,Chicago,DeKalb,Malta,14823,138000,0.005098325,0.026785714,0.047835991,,
12/31/2017,60088,6021,CT,Torrington,Litchfield,Colebrook,14824,249000,0.020910209,0.057774002,0.006467259,,
12/31/2017,84545,60511,IL,Chicago,Kane,Big Rock,14825,235700,0.000849257,-0.002961083,0.023447677,,
12/31/2017,90129,73669,OK,Weatherford,Custer,Thomas,14826,107200,0.004686036,-0.003717472,-0.006487488,,
12/31/2017,64464,16133,PA,Youngstown,Mercer,Jackson Township,14827,145500,0.018194542,0.009015257,0.069852941,,
12/31/2017,64975,17237,PA,Chambersburg,Franklin,Mont Alto,14828,137200,0.015544041,0.034690799,0.033911078,,
12/31/2017,62568,12442,NY,,Greene,Town of Hunter,14829,177000,0.000565291,-0.002816901,-0.046336207,,
12/31/2017,89478,72327,AR,Memphis,Crittenden,Crawfordsville,14830,142500,0.017130621,0.051660517,0.203547297,,
12/31/2017,70258,29015,SC,Columbia,Fairfield,Blair,14831,87800,0.004576659,-0.00678733,0.240112994,,
12/31/2017,81593,54159,WI,Marinette,Marinette,Porterfield,14832,141400,0.007122507,0.023154848,0.056011949,,
12/31/2017,64364,15923,PA,Pittsburgh,Westmoreland,Fairfield Township,14833,85300,0.011862396,0.051787916,0.151147099,,
12/31/2017,98869,96730,HI,Urban Honolulu,Honolulu,Kaaawa,14834,810100,0.011487077,0.043539869,0.072838035,,
12/31/2017,59160,3592,NH,Berlin,Coos,Pittsburg,14835,113300,-0.019047619,-0.046296296,-0.033276451,,
12/31/2017,62596,12474,NY,,Delaware,Roxbury,14836,132800,0.007587253,0.009118541,0.035074045,,
12/31/2017,67388,22742,VA,Washington,Fauquier,Sumerduck,14837,287500,0.003140265,0.017338995,0.043936093,,
12/31/2017,78668,47561,IN,Vincennes,Knox,Oaktown,14838,75300,0.002663116,0.01345895,0.024489796,,
12/31/2017,87670,67578,KS,,Stafford,Stafford,14839,55600,-0.001795332,-0.021126761,0.012750455,,
12/31/2017,74774,38342,TN,,Carroll,Hollow Rock,14840,53200,0,-0.005607477,0.04518664,,
12/31/2017,81209,53093,WI,Sheboygan,Sheboygan,Lima,14841,174800,0.001719198,0.024618992,-0.011871114,,
12/31/2017,85206,61864,IL,Champaign-Urbana,Champaign,Philo,14842,147900,0.001354096,0.00203252,0.024948025,,
12/31/2017,82515,55954,MN,Rochester,Fillmore,Mabel,14843,119900,-0.017213115,-0.041566747,0.113277623,,
12/31/2017,74311,37337,TN,Dayton,Rhea,Grandview,14844,89300,0.005630631,-0.004459309,0.022909507,,
12/31/2017,59011,3047,NH,Manchester,Hillsborough,Greenfield,14845,227300,0.010222222,0.029904848,0.049884527,,
12/31/2017,65239,17881,PA,Sunbury,Northumberland,Trevorton,14846,52800,-0.005649718,0,-0.137254902,,
12/31/2017,82414,55736,MN,Duluth,Saint Louis,Floodwood,14847,97000,-0.016227181,-0.030969031,0.117511521,,
12/31/2017,82552,56009,MN,Albert Lea,Freeborn,Alden,14848,138900,-0.005014327,-0.0028715,0.108539505,,
12/31/2017,73946,36574,AL,Daphne,Baldwin,Seminole,14849,182400,0.011086475,0.014460512,0.008291874,,
12/31/2017,78249,46763,IN,Kendallville,Noble,Laotto,14850,149300,-0.003337784,0.003360215,0.059616749,,
12/31/2017,93838,81645,CO,Edwards,Eagle,Vail,14851,575800,-0.015221481,-0.002252643,0.125048847,,
12/31/2017,72384,33051,FL,Key West,Monroe,Key Colony Beach,14852,510700,-0.023518164,-0.033863034,-0.14297701,,
12/31/2017,81937,54856,WI,,Bayfield,Mason,14853,136000,-0.004392387,-0.013062409,0.00591716,,
12/31/2017,67576,23169,VA,,Middlesex,Topping,14854,214700,-0.013327206,-0.00693802,-0.013327206,,
12/31/2017,69611,27929,NC,Virginia Beach,Currituck,Currituck,14855,269700,0.002229654,-0.012087912,0.020817562,,
12/31/2017,99748,98361,WA,Centralia,Lewis,Packwood,14856,140700,-0.007057163,-0.014015417,0.087326121,,
12/31/2017,78697,47615,IN,,Spencer,Grandview,14857,80100,0.012642225,0.030888031,0.079514825,,
12/31/2017,79020,48157,MI,Monroe,Monroe,Luna Pier,14858,110600,0,0.015610652,0.028837209,,
12/31/2017,80088,50028,IA,Newton,Jasper,Baxter,14859,145900,0.007596685,0.033286119,0.064186725,,
12/31/2017,81551,54082,WI,Minneapolis-St Paul,Saint Croix,Houlton,14860,319400,-0.00093838,0.012040558,0.042088091,,
12/31/2017,62852,12941,NY,,Essex,Jay,14861,137900,0.016212233,0.026041667,0.057515337,,
12/31/2017,59086,3262,NH,Claremont,Grafton,Woodstock,14862,158900,-0.001884422,0.003156566,0.010814249,,
12/31/2017,85035,61534,IL,Peoria,Tazewell,Green Valley,14863,114900,-0.01457976,-0.032828283,-0.031197302,,
12/31/2017,62295,11948,NY,New York,Suffolk,Laurel,14864,585000,0.033021367,0.052536884,0.065767899,,
12/31/2017,62557,12430,NY,,Delaware,Middletown,14865,172000,0.012956419,0.017751479,-0.026047565,,
12/31/2017,94311,83804,ID,Sandpoint,Bonner,Blanchard,14866,144500,0.00277585,-0.002760524,-0.010951403,,
12/31/2017,80234,50236,IA,Ames,Story,Roland,14867,156200,0.013627515,0.031023102,0.016265452,,
12/31/2017,74302,37328,TN,,Lincoln,Elora,14868,95800,0,0.006302521,0.104959631,,
12/31/2017,84426,60180,IL,Chicago,McHenry,Union,14869,233000,0.008221549,0.021929825,0.028697572,,
12/31/2017,82540,55983,MN,Red Wing,Goodhue,Wanamingo,14870,161700,0.004972032,0.011257036,0.024714829,,
12/31/2017,65276,17959,PA,Pottsville,Schuylkill,New Philadelphia,14871,47400,-0.002105263,-0.004201681,-0.002105263,,
12/31/2017,85556,62546,IL,Taylorville,Christian,Morrisonville,14872,83500,0.008454106,0.04505632,0.143835616,,
12/31/2017,67963,24070,VA,Roanoke,Roanoke,Catawba,14873,170200,-0.007580175,-0.01447597,0.039706781,,
12/31/2017,78604,47436,IN,Bedford,Lawrence,Heltonville,14874,108700,0.018744142,0.041187739,0.080516899,,
12/31/2017,65294,17983,PA,Pottsville,Schuylkill,Valley View,14875,90000,0,0.002227171,-0.086294416,,
12/31/2017,93399,80449,CO,Denver,Park,Hartsel,14876,230900,0.007417103,0.010945709,0.136318898,,
12/31/2017,81237,53137,WI,Watertown,Jefferson,Helenville,14877,242900,0.010399334,0.026193494,0.056546324,,
12/31/2017,77954,46076,IN,,Tipton,Windfall,14878,90100,-0.00880088,0,0.027366021,,
12/31/2017,100081,99101,WA,Spokane,Stevens,Addy,14879,161000,0.00625,0.010671689,0.048859935,,
12/31/2017,67967,24077,VA,Roanoke,Botetourt,Cloverdale,14880,154900,0.001292825,0.001292825,0.020421607,,
12/31/2017,64648,16613,PA,Johnstown,Cambria,Gallitzin Township,14881,112800,0.000887311,0.000887311,0.013477089,,
12/31/2017,399514,3285,NH,Claremont,Grafton,Thornton,14882,153400,0.000652316,0.01321004,0.036486486,,
12/31/2017,77166,44427,OH,Salem,Columbiana,Kensington,14883,103200,0,0.02994012,0.164785553,,
12/31/2017,85541,62530,IL,Springfield,Sangamon,Divernon,14884,101200,0.030549898,0.055265902,0.088172043,,
12/31/2017,62357,12052,NY,Albany,Rensselaer,Grafton,14885,141500,0.016522989,0.020923521,0.113296617,,
12/31/2017,82577,56037,MN,Mankato,Blue Earth,Good Thunder,14886,219500,-0.011706439,-0.013039568,0.13554061,,
12/31/2017,82165,55312,MN,Hutchinson,McLeod,Brownton,14887,138800,0.006526468,0.025110783,0.080155642,,
12/31/2017,78472,47163,IN,Louisville/Jefferson County,Clark,Otisco,14888,143100,-0.01242236,-0.006939625,0.038461538,,
12/31/2017,90574,74878,OK,Shawnee,Pottawatomie,Wanette,14889,84700,-0.004700353,-0.018539977,0.008333333,,
12/31/2017,100037,98941,WA,Ellensburg,Kittitas,Roslyn,14890,211300,0.008591885,0.034769833,0.207428571,,
12/31/2017,82425,55751,MN,Duluth,Saint Louis,Iron,14891,125000,-0.021143305,-0.04870624,0.064735945,,
12/31/2017,79339,48729,MI,,Tuscola,Deford,14892,94300,0.019459459,0.030601093,0.072810011,,
12/31/2017,73897,36505,AL,Mobile,Mobile,Axis,14893,120600,-0.006589786,-0.010664479,0.042350908,,
12/31/2017,99378,97633,OR,Klamath Falls,Klamath,Merrill,14894,151100,0.02232747,0.047850208,0.06483439,,
12/31/2017,74336,37365,TN,,Grundy,Palmer,14895,65000,0.00931677,-0.007633588,0.111111111,,
12/31/2017,70132,28682,NC,Hickory,Catawba,Terrell,14896,403600,-0.006400788,-0.010541799,-0.00345679,,
12/31/2017,59957,5658,VT,Barre,Washington,Town of Marshfield,14897,223900,0.01129178,0.023308958,0.259988745,,
12/31/2017,82776,56316,MN,St. Cloud,Stearns,Brooten,14898,119100,-0.002512563,0.00336984,0.004215852,,
12/31/2017,63613,14571,NY,Rochester,Orleans,Carlton,14899,111200,0.012750455,0.022058824,0.049056604,,
12/31/2017,79847,49654,MI,Traverse City,Leelanau,Leland,14900,446700,0.004723347,0.01292517,0.058280028,,
12/31/2017,59031,3082,NH,Manchester,Hillsborough,Lyndeborough,14901,244200,0.007425743,0.02090301,0.064516129,,
12/31/2017,70010,28531,NC,Morehead City,Carteret,Harkers Island,14902,235100,0.006421233,0.004700855,-0.025694157,,
12/31/2017,82015,54974,WI,Fond du Lac,Fond du Lac,Rosendale,14903,162700,0.004941322,0.015605493,0.088294314,,
12/31/2017,80483,50626,IA,Waterloo,Black Hawk,Dunkerton,14904,146200,-0.024032043,-0.018791946,0.019525802,,
12/31/2017,99102,97135,OR,,Tillamook,Cloverdale,14905,362600,0.007782101,0.018539326,0.086604735,,
12/31/2017,80127,50070,IA,Des Moines,Dallas,Dexter,14906,129400,-0.003849115,0.010148322,-0.013719512,,
12/31/2017,82019,54979,WI,Oshkosh,Winnebago,Nekimi,14907,173400,-0.020892151,-0.005733945,0.07037037,,
12/31/2017,59231,3837,NH,Laconia,Belknap,Gilmanton,14908,235500,0.00684053,0.047132059,0.082758621,,
12/31/2017,61853,10546,NY,New York,Westchester,Chappaqua,14909,591300,-0.005717168,-0.01581225,-0.046751572,,
12/31/2017,84606,60604,IL,Chicago,Cook,Chicago,14910,250000,-0.016522423,-0.027615714,0.061571125,,
12/31/2017,100093,99116,WA,,Okanogan,Coulee Dam,14911,136700,0.002199413,0.012592593,0.068803753,,
12/31/2017,100088,99110,WA,Spokane,Stevens,Clayton,14912,200100,0.003510532,0.029320988,0.052603893,,
12/31/2017,94331,83832,ID,Moscow,Latah,Genesee,14913,215500,-0.003237743,-0.003698567,0.003726129,,
12/31/2017,99044,97040,OR,The Dalles,Wasco,Mosier,14914,323700,-0.045695755,-0.046258103,0.077563249,,
12/31/2017,81197,53079,WI,Fond du Lac,Fond du Lac,Saint Cloud,14915,172000,0.010575793,0.048780488,0.076345432,,
12/31/2017,85126,61740,IL,Pontiac,Livingston,Flanagan,14916,93300,0.005387931,0.019672131,0.003225806,,
12/31/2017,82587,56050,MN,Minneapolis-St Paul,Le Sueur,Kasota,14917,229200,0.003063457,0.015057573,0.0245865,,
12/31/2017,60875,7934,NJ,New York,Somerset,Peapack,14918,640100,0.003291536,-0.001559819,-0.012648465,,
12/31/2017,58243,1072,MA,Greenfield Town,Franklin,Shutesbury,14919,239100,-0.001670146,0.010139417,0.031492666,,
12/31/2017,80888,52218,IA,Cedar Rapids,Linn,Coggon,14920,137100,-0.001456664,-0.015793252,0.0473644,,
12/31/2017,83124,57068,SD,Sioux Falls,Minnehaha,Valley Springs,14921,183600,0.007683864,0.017174515,0.070553936,,
12/31/2017,78778,47840,IN,Terre Haute,Clay,Center Point,14922,108000,-0.028776978,-0.017288444,0.022727273,,
12/31/2017,67465,22969,VA,Charlottesville,Nelson,Schuyler,14923,160600,-0.007416564,-0.009253547,0.064280981,,
12/31/2017,79713,49347,MI,Grand Rapids,Montcalm,Trufant,14924,115000,0.01590106,-0.007765315,0.036036036,,
12/31/2017,85563,62554,IL,Decatur,Macon,Oreana,14925,94500,-0.0625,-0.086956522,-0.055,,
12/31/2017,82779,56319,MN,Alexandria,Douglas,Carlos,14926,252700,-0.002368733,0.011204482,-0.043889519,,
12/31/2017,85198,61854,IL,Champaign-Urbana,Piatt,Mansfield,14927,128600,-0.001552795,0.011006289,0.027977618,,
12/31/2017,64246,15687,PA,Pittsburgh,Westmoreland,Donegal Township,14928,139300,-0.005,0.012354651,-0.059419311,,
12/31/2017,85111,61725,IL,Bloomington,McLean,Carlock,14929,161800,-0.010397554,-0.028811525,-0.043735225,,
12/31/2017,74222,37181,TN,Nashville,Dickson,Vanleer,14930,124100,-0.00160901,0.000806452,0.134369287,,
12/31/2017,78932,48050,MI,Detroit,Macomb,New Haven,14931,223900,0.004486317,0.020045558,0.095401174,,
12/31/2017,74829,38461,TN,Nashville,Maury,Hampshire,14932,159000,0.006329114,0.018577835,0.222136818,,
12/31/2017,85286,62047,IL,St. Louis,Calhoun,Hardin,14933,110800,-0.00270027,-0.005385996,0.154166667,,
12/31/2017,62605,12486,NY,Kingston,Ulster,Tillson,14934,183200,0.001092896,0.002736727,-0.004347826,,
12/31/2017,74896,38587,TN,,White,Walling,14935,116600,-0.001712329,0.00952381,0.119001919,,
12/31/2017,78719,47666,IN,,Gibson,Patoka,14936,94900,0.008501594,0.027056277,0.02373247,,
12/31/2017,82410,55732,MN,Duluth,Saint Louis,Embarrass,14937,95200,-0.003141361,-0.011422638,0.141486811,,
12/31/2017,85534,62520,IL,Springfield,Sangamon,Dawson,14938,146100,-0.00204918,-0.00814664,-0.071201526,,
12/31/2017,63585,14533,NY,Rochester,Livingston,York,14939,127700,0.000783699,0.013492063,0.115283843,,
12/31/2017,92561,78623,TX,San Antonio,Comal,Canyon Lake,14940,276500,0.020295203,0.04418429,0.082191781,,
12/31/2017,93644,81022,CO,Pueblo,Pueblo,Avondale,14941,129600,0.015673981,0.026941363,0.07641196,,
12/31/2017,63069,13338,NY,Utica,Oneida,Forestport,14942,141200,0.023188406,0.0329188,0.058470765,,
12/31/2017,74860,38545,TN,Cookeville,Jackson,Bloomington Springs,14943,108400,0.005565863,0.028462998,0.17826087,,
12/31/2017,85619,62668,IL,Jacksonville,Morgan,Murrayville,14944,96600,0.011518325,0.016842105,0.060373216,,
12/31/2017,66511,20620,MD,California-Lexington Park,Saint Marys,Callaway,14945,280000,0.001072578,0.010830325,0.028277635,,
12/31/2017,85127,61741,IL,Pontiac,Livingston,Forrest,14946,83600,-0.001194743,-0.011820331,0.004807692,,
12/31/2017,67653,23315,VA,Virginia Beach,Isle of Wight,Carrsville,14947,188600,0.006403415,0.024443237,0.020010817,,
12/31/2017,87469,67119,KS,Wichita,Sumner,Oxford,14948,75800,-0.009150327,-0.036848793,-0.044136192,,
12/31/2017,85143,61759,IL,Peoria,Tazewell,Minier,14949,117300,-0.01758794,-0.04400978,-0.085736555,,
12/31/2017,64035,15340,PA,Pittsburgh,Washington,Mt Pleasant Township,14950,170100,-0.002346041,-0.000587544,-0.015625,,
12/31/2017,87537,67330,KS,Parsons,Labette,Altamont,14951,71000,0.030478955,0.058122206,0.014285714,,
12/31/2017,60446,6793,CT,Torrington,Litchfield,Washington,14952,607500,-0.002626826,-0.01651287,0.003800397,,
12/31/2017,82507,55945,MN,Rochester,Wabasha,Kellogg,14953,198900,-0.004006009,-0.011431412,0.04245283,,
12/31/2017,82749,56282,MN,Willmar,Kandiyohi,Raymond,14954,115400,0.002606429,0.007860262,0.17755102,,
12/31/2017,60216,6242,CT,Worcester,Windham,Eastford,14955,242400,0.003311258,0.000825764,0.017632242,,
12/31/2017,59269,3882,NH,,Carroll,Effingham,14956,165900,0.007285974,0.011585366,0.049335863,,
