Name,AU MELBOURNE/WESTPAC CONSUMER SENTIMENT INDEX (JAN EFFECT) SADJ,AU MELBOURNE/WESTPAC CONSUMER SENTIMENT INDEX NADJ,AU NAB BUSINESS SURVEY: CAPACITY UTILISATION SADJ,AU OFFICIAL RESERVE ASSETS CURN,AU AUSTRALIAN $ TO US $ (MTH.AVG.) NADJ,AU AUSTRALIAN $ EFFECTIVE EXCHANGE RATE INDEX NADJ,"AU JP MORGAN TRADE WEIGHTED INDEX AUSTRALIA,REAL,BROAD BASI NADJ",AU MONEY SUPPLY - M1 CURA,AU MONEY SUPPLY - M3 (SEE AUM3...OB) CURA,AU MONEY SUPPLY - BROAD MONEY (SEE AUM6...OB) CURA,AU RBA CASH RATE TARGET NADJ,AU INTERBANK RATE - 3 MONTH (EP) NADJ,AU COMMONWEALTH GOVERNMENT BOND YIELD 10 YEAR (EP) NADJ,AU S&P/ASX 200 (METHODOLOGY BREAK MARCH 2000) NADJ,"AU FIN.INTERMEDIARIES: LENDING-LOAN & ADV,PRIV.SECTOR,BANKS CURN",AU FIN. INTERMEDIARIES: NARROW CREDIT EXCL SECURITISATIONS CURA,AU INFLATION RATE (DS CALCULATED QUARTERLY) NADJ,AU EMPLOYED PERSONS (LFS) VOLA,AU UNEMPLOYMENT LEVEL VOLA,AU UNEMPLOYMENT RATE (LABOUR FORCE SURVEY ESTIMATE) SADJ,AU UNEMPLOYMENT RATE (LABOUR FORCE SURVEY ESTIMATE) NADJ,AU JOB ADVERTISEMENTS VOLA,AU PARTICIPATION RATE (SEASONALLY ADJUSTED) SADJ,AU RETAIL SALES CURA,AU RETAIL SALES (TREND) TRND,AU HOUSING FINANCE: ALL LENDERS-OWNER OCCUPIED HOUSING(NUMBER),AU HOUSE FIN: ALL LENDERS - INVESTMENT HOUSING CURA,AU NEW MOTOR VEHICLES SALES (SA) VOLA,AU BUILDING APPROVALS: NEW HOUSES CURN,AU BUILDING APPROVALS: NEW DWELLING UNITS VOLA,AU NEW BANKRUPTCIES VOLN,AU COMMONWEALTH CASH BALANCE CURN,AU BALANCE OF TRADE IN GOODS & SERVICES (BOP BASIS) CURN,AU EXPORTS OF GOODS & SERVICES (BOP BASIS) CURA,AU IMPORTS OF GOODS & SERVICES (BOP BASIS) CURA,AU MERCHANDISE EXPORTS FOB CURN,AU MERCHANDISE IMPORTS FOB CURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name,AU POPULATION (MID-YEAR) VOLN
8/15/10,119.173022,119.173022,81.5690207,42097,1.1114,69,143.79871,248.183,1255.341,1298.805,4.5,5.03,4.97,4404,1546.131,1842.792,2.88,11058.31119,584.315353,5.018759,4.8,168157,65.353305,20439.7,20377.1,42012,6824.67,83786,2496904,15060,870,-9459,2157,24390,23036,21036,17417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/10,113.2248573,113.2248573,81.4627708,42827,1.0656,72.9,148.05667,249.486,1261.357,1303.693,4.5,4.85,5.0025,4583,1547.414,1845.117,2.88,11085.44288,589.552384,5.049701,5,171723,65.4576,20428.8,20380.8,41783,6771.56,85356,2486575,13463,766,-12827,508,24426,22823,20099,18336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/10,116.9790668,116.9790668,81.071926,43950,1.0187,72.7,150.77507,251.73,1275.635,1314.222,4.5,4.85,5.085,4662,1555.75,1851.482,2.76,11102.83648,619.098825,5.281541,5,174273,65.643473,20235.8,20375.7,42343,7022.43,84330,2444111,15189,774,2689,848,24346,23144,20581,17634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/10,110.7288362,110.7288362,81.1044994,43582,1.0117,73,152.04813,251.857,1298.165,1333.513,4.75,5.34,5.3775,4584,1568.457,1859.954,2.76,11161.52323,599.840951,5.100097,4.8,177757,65.7869,20373.9,20379.6,43160,6679.49,84413,2431244,14123,838,-5891,-477,24117,23007,19657,19096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/10,110.9844054,110.9844054,82.1056928,41590,1.0072,75.8,154.87202,255.972,1303.755,1337.954,4.75,5,5.555,4745,1575.097,1866.018,2.76,11171.19621,571.656034,4.868119,4.7,181495,65.606276,20443.2,20404.5,44664,6901.66,86403,2072636,15228,784,-8054,1634,24192,23231,21292,18191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/11,104.6481302,109.8033095,80.5063904,40819,1.0053,74,154.41313,258.505,1313.75,1344.514,4.75,5,5.52,4754,1580.105,1870.434,3.26,11194.54168,589.356621,5.001372,5.4,181930,65.735302,20434.8,20450.4,42299,6527.38,84274,1617147,13683,455,-4810,-279,23764,22845,17468,15639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/11,106.5932131,106.5932131,81.3067043,39880,0.9916,75.5,156.02023,259.803,1325.492,1357.318,4.75,4.95,5.61,4832,1592.126,1883.559,3.26,11174.2763,585.262722,4.976919,5.6,174003,65.499634,20635.9,20505.8,41430,6420.44,85161,2159235,12849,852,126,244,23533,23859,17323,16539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/11,104.05262,104.05262,81.1763034,35738,0.9893,76.3,154.55547,261.216,1335.258,1364.444,4.75,4.96,5.435,4838,1606.377,1900.401,3.26,11215.50469,581.011741,4.925282,5.2,177710,65.605803,20512.4,20559.9,40875,6397.93,87216,2403871,14227,968,-9016,2172,25846,24071,21624,18527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/11,105.3051348,105.3051348,81.669676,38412,0.9476,78.9,159.09621,262.691,1342.184,1370.501,4.75,4.85,5.5125,4823,1607.577,1901.303,3.55,11180.97077,583.482429,4.959707,5,180394,65.348739,20738.3,20608.8,42201,6274.68,84528,1924572,13890,812,6930,2072,25593,24197,20679,17337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/11,103.935479,103.935479,81.522382,40349,0.9382,77.8,159.90289,261.438,1347.68,1378.771,4.75,4.875,5.325,4708,1614.467,1907.101,3.55,11172.4476,588.792838,5.006214,5,169067,65.252352,20651.5,20656.9,43316,6689.72,75944,2316327,12740,817,-2370,3037,26503,24641,22651,17955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/11,101.197625,101.197625,81.3943982,41130,0.9423,77.8,158.89062,254.226,1345.071,1374.961,4.75,4.875,5.16,4608,1622.015,1907.987,3.55,11204.66613,580.772105,4.927879,4.8,175290,65.308096,20588.8,20711.8,43609,6586.7,76761,2370899,12798,1027,-8282,1528,25994,24820,22205,18385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/11,92.8481433,92.8481433,80.4255966,40716,0.9283,78.4,160.50414,255.129,1355.925,1385.116,4.75,4.88,5.02,4425,1625.113,1915.001,3.42,11208.22241,600.730902,5.08708,4.8,174157,65.351265,20779.2,20773.8,43723,6607.73,85808,2133846,12906,921,1207,829,26212,25539,22224,19541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/11,89.6002164,89.6002164,80.4496957,43754,0.9528,76.5,155.77916,256.525,1375.73,1403.431,4.75,4.85,4.4925,4297,1638.303,1925.766,3.42,11218.48402,622.004672,5.253201,5.1,171765,65.435452,20896,20839.5,44086,6866.93,88715,2373121,14817,1049,-11406,2050,27971,26003,24683,20528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/11,96.8864872,96.8864872,81.0681273,44861,0.9783,72.4,153.47168,259.309,1385.051,1413.832,4.75,4.85,4.2025,4009,1649.739,1937.451,3.42,11248.64273,618.507704,5.211931,5.2,169852,65.492528,20889.3,20899,43772,6713.22,86076,2247441,12118,991,-12843,408,27571,26208,23441,20243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/11,97.2475119,97.2475119,80.877667,44945,0.986,76.9,153.11501,261.301,1392.196,1422.083,4.75,4.85,4.37,4298,1658.728,1944.873,2.99,11250.6426,615.362421,5.185928,5,169140,65.396189,20965.8,20945.5,44577,6484.96,88394,2059880,11208,843,6555,250,27169,26508,23213,20729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/11,103.3521415,103.3521415,81.1772074,44834,0.9904,74.6,152.94502,256.489,1399.838,1431.398,4.5,4.8,4.0825,4120,1667.449,1951.261,2.99,11252.21015,619.736346,5.220175,4.9,168680,65.339143,21003.9,20977.5,45407,6522.64,86657,2275755,11800,983,-6837,-1875,26743,26784,21955,21464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/11,94.7461003,94.7461003,80.7406679,46085,0.9883,75.8,154.67323,256.41,1408.945,1439.406,4.25,4.725,3.825,4057,1678.768,1958.216,2.99,11233.11883,613.880243,5.181736,5,165534,65.112459,21042.2,20998.1,47537,7106.96,82448,1770446,11734,763,-6939,1993,27081,26394,24231,20011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/12,97.0636456,102.2292855,81.8080518,46771,0.9609,77.9,158.72256,255.824,1418.851,1449.61,4.25,4.645,3.795,4263,1682.047,1962.052,1.63,11297.62487,599.520969,5.0392,5.4,164641,65.273261,20962.6,21034,46804,6799.62,86749,1596007,11629,518,-2365,-3599,24795,27273,18389,19087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/12,101.091868,101.091868,80.1611903,49096,0.9315,79.2,162.39014,253.957,1424.74,1453.489,4.25,4.645,3.97,4299,1692.636,1972.527,1.63,11267.44385,618.317636,5.202171,5.9,164634,65.09651,21026.3,21104.8,45110,7103.52,87830,2045829,11711,1123,726,-274,24422,25350,18931,17898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/12,96.0725329,96.0725329,80.7606074,49938,0.9502,76.9,160.52167,252.756,1435.608,1461.526,4.25,4.645,4.15,4335,1703.781,1984.039,1.63,11331.10973,618.738519,5.177794,5.5,165093,65.332991,21243.9,21207.7,45484,6929,90819,2174714,11771,1014,-8834,-651,24998,26876,20784,20809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/12,94.5403944,94.5403944,79.4588291,47638,0.9658,77,157.5117,254.295,1439.987,1462.276,4.25,4.445,3.8575,4397,1716.432,1993.629,1.21,11317.13081,595.428733,4.998327,5,163902,65.037804,21276.2,21330.3,45421,7054.56,91393,1585617,10825,869,9503,121,26166,26963,21163,18801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/12,95.2773977,95.2773977,79.9267568,53214,1.0036,73.6,153.48264,256.541,1457.114,1479.829,3.75,4.05,3.2775,4076,1728.761,2004.453,1.21,11361.24235,621.75347,5.188631,5.2,161537,65.330751,21451.7,21454.2,45118,6939.4,93284,2311126,14260,884,-1858,-425,26645,27421,22641,20735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/12,95.5648536,95.5648536,80.6989579,47230,0.999,76.5,154.64882,257.146,1468.405,1490.954,3.5,3.95,2.995,4095,1740.274,2010.099,1.21,11334.34534,618.979392,5.178303,5,159436,65.077866,21720,21555.2,44961,7208.98,89529,2096491,15044,799,-13933,-393,26387,27219,22363,19883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/12,99.1314708,99.1314708,79.8366593,46825,0.9712,78.9,158.4258,241.222,1475.278,1498.813,3.5,3.87,2.8875,4269,1744.431,2017.672,2,11340.6354,619.171743,5.177105,4.9,157983,65.017439,21577.4,21615.1,44996,7034.77,90734,2266332,11699,930,2387,-1843,25575,27223,21590,20494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/12,96.6159289,96.6159289,79.9665894,44089,0.9545,77,159.30443,242.313,1484.818,1506.639,3.5,3.885,3.1875,4316,1749.164,2021.525,2,11352.29073,614.001965,5.131096,5,155057,64.957204,21594.5,21629.8,45648,7092.69,94923,2399519,13325,996,-9475,-2393,24471,26584,20640,21609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/12,98.1890617,98.1890617,79.8592199,44914,0.9621,76.9,156.7058,242.571,1490.504,1513.8,3.5,3.775,3.0925,4387,1752.833,2027.544,2,11383.13661,658.480026,5.468369,5.5,149783,65.27028,21681.9,21622.4,45882,7697.9,96901,2120017,14789,881,-10895,-2550,24205,26284,19599,19259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/12,99.1622568,99.1622568,80.2179866,49375,0.9712,76.5,156.08101,242.028,1497.074,1519.502,3.25,3.39,3.0225,4517,1757.426,2031.082,2.2,11385.19935,650.617246,5.405676,5.2,144052,65.149752,21620.8,21619.1,45927,7914.83,96549,2381917,14190,991,5746,-3968,24375,26786,20239,22166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/12,104.2807991,104.2807991,79.5883175,46178,0.9613,77.2,159.84071,241.669,1503.229,1525.828,3.25,3.26,3.0875,4506,1762.485,2033.924,2.2,11380.20868,629.78077,5.243808,4.9,141046,64.921287,21561.8,21636.7,45936,7723.88,95316,2311556,13758,897,-6453,-4973,24292,27690,19654,22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/12,100.0333339,100.0333339,79.5970709,47306,0.9548,77.1,160.99597,244.826,1511.429,1535.162,3,3.03,3.2275,4649,1771.39,2042.629,2.2,11395.39514,652.127322,5.412958,5.2,138492,65.035485,21607.6,21683.4,45595,7680.54,96958,1750621,13733,730,-4653,357,24775,26187,21756,18390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/13,100.6234154,105.6517645,79.6284725,46454,0.9524,77.7,162.52446,245.148,1520.597,1539.908,3,3.055,3.3975,4879,1776.156,2048.17,2.5,11450.25483,650.364771,5.37464,5.8,136289,65.214978,21728,21749.7,46089,8228.6,96076,1730127,13229,628,-4997,-3554,24476,26150,17978,18897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/13,108.3259109,108.3259109,79.7290441,43737,0.97,77.4,161.10278,243.201,1521.944,1538.102,3,3.125,3.4975,5104,1782.861,2053.761,2.5,11461.43096,655.446221,5.409366,6.1,136763,65.195666,21990.5,21818.1,46860,8154.96,95828,2182291,13742,960,2987,-70,25119,26152,18928,17907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/13,110.5375776,110.5375776,79.6999554,48737,0.967,79.1,162.96385,248.41,1535.006,1551.933,3,3.14,3.5125,4966,1792.676,2060.701,2.5,11428.98969,681.834314,5.629958,6,136441,65.056568,21858,21879.7,48579,8421.34,94879,2075201,13369,918,-5871,1730,25625,26128,21284,18031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/13,104.924217,104.924217,79.6980947,49847,0.9635,78.4,163.17451,249.115,1545.739,1561.29,3,3.035,3.245,5191,1801.754,2068.87,2.4,11459.88543,679.211822,5.595242,5.6,133273,65.12429,21894.3,21930.3,49286,8570.48,94057,2175874,14963,941,13363,-653,25652,26457,20634,18591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/13,97.5906992,97.5906992,79.5413921,51663,1.0106,74,156.9964,254.554,1560.619,1571.842,2.75,2.905,3.225,4927,1812.137,2075.833,2.4,11451.6242,678.678152,5.594899,5.6,131427,64.993215,21999.5,21972.9,49847,8794.13,94729,2589150,14436,974,852,-158,26720,27222,22504,20020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/13,102.18253,102.18253,79.5513769,51858,1.0602,71.4,150.38557,254.633,1564.788,1575.08,2.75,2.925,3.54,4803,1825.933,2082.491,2.4,11463.12962,695.240455,5.718204,5.5,129365,65.059744,22000.1,22023.5,50973,8837.86,95474,2215580,13789,900,-3944,759,26601,26617,22172,18411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/13,102.1330738,102.1330738,79.6869183,55475,1.092,69.4,148.25212,252.884,1568.773,1580.92,2.75,2.685,3.75,5052,1832.233,2091.381,2.2,11445.57199,683.438773,5.634745,5.3,128871,64.81407,22057,22096.7,51612,9497.6,93656,2687018,15151,1005,-2052,-2293,26376,27888,22153,21910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/13,105.68442,105.68442,79.8143148,55720,1.1067,69.2,146.62566,254.681,1569.151,1582.429,2.5,2.655,3.86,5135,1843.546,2098.7,2.2,11448.39596,705.093927,5.801576,5.6,126459,64.856371,22201.4,22199,49628,9883.35,95293,2490817,14744,986,-9984,-629,27453,28388,23543,21681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/13,110.6340156,110.63,80.1830439,52971,1.0769,71.2,150.04758,257.464,1580.167,1594.012,2.5,2.635,3.995,5219,1852.403,2106.517,2.2,11464.82733,689.214274,5.670659,5.7,126948,64.771044,22349,22326.3,51715,10524.57,93056,2425263,17983,957,-12436,-1312,27481,27842,22688,21256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/13,108.3232038,108.3232038,79.3493712,57177,1.0509,72.1,151.60437,260.192,1591.717,1604.834,2.5,2.675,3.97,5425,1859.73,2113.114,2.7,11462.04468,706.670655,5.807274,5.6,127571,64.78226,22421.4,22465.6,51778,11037.99,93532,2671411,17539,947,4988,-2035,27017,27773,22707,22099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/13,110.3477292,110.3477292,79.8426482,59883,1.0735,69.8,149.50026,262.782,1602.779,1613.199,2.5,2.575,4.125,5320,1872.369,2122.706,2.7,11443.27609,701.307711,5.774654,5.4,126755,64.587104,22625.7,22609.3,52527,11309.71,95184,2625520,17055,830,-5044,-1960,26708,27645,21838,21771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/13,105.0274781,105.0274781,80.1370462,59485,1.1131,68.9,144.94945,266.448,1616.599,1626.037,2.5,2.675,4.2425,5352,1888.206,2137.408,2.7,11416.45765,712.629564,5.875377,5.7,126281,64.438201,22876,22890.6,50256,11312.67,96425,2115654,16733,775,-7988,2352,28663,28038,25529,20450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/14,103.293379,107.617195,81.448329,53254,1.1291,67.7,144.18834,265.097,1623.796,1628.189,2.5,2.655,4.1825,5190,1896.633,2142.395,2.9,11451.51344,720.512485,5.919413,6.4,124259,64.55777,23070.2,22992.5,50467,10927.15,93117,2217066,18394,511,-6619,-1564,29142,28027,21981,21749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/14,100.1513405,100.1513405,80.3147975,51806,1.1143,68.9,146.56079,264.437,1632.01,1637.376,2.5,2.675,4.12,5405,1908.739,2153.24,2.9,11479.75072,714.358837,5.858229,6.8,130178,64.566529,23094.8,23064.7,52521,11868.27,92487,2563589,16830,739,5506,2284,29252,27713,22428,20151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/14,99.4577371,99.4577371,79.9250194,62206,1.1005,71,147.8331,268.095,1639.989,1646.107,2.5,2.675,4.1025,5395,1918.983,2162.494,2.9,11523.21523,718.854062,5.871998,6.2,132426,64.712024,23108.7,23115.4,50470,11529.33,92413,2669985,15995,764,-4506,2599,28610,27845,23982,19674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/14,99.7343562,99.7343562,80.5412787,62125,1.0737,71.4,150.25848,270.003,1651.079,1656.216,2.5,2.725,4.03,5489,1929.909,2172.404,3,11528.73952,713.368289,5.827169,5.8,135158,64.648894,23167.8,23157.7,50363,11809.07,92181,2443536,16403,686,3133,-150,27551,28232,22254,20217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/14,92.9428381,92.9428381,80.0578935,65087,1.0746,71.5,149.79184,270.568,1662.176,1668.985,2.5,2.765,3.775,5493,1943.042,2182.763,3,11506.65793,723.178124,5.913228,5.8,127343,64.520948,23110.9,23207.4,50705,11695.91,93228,2961357,16799,811,-7126,-793,26545,28159,21956,21065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/14,93.1685708,93.1685708,79.263588,62872,1.068,72,151.52339,276.442,1673.677,1678.727,2.5,2.855,3.7025,5396,1964.662,2198.353,3,11521.58639,746.289474,6.083282,5.9,132788,64.658415,23251.8,23273.5,50836,11739.25,93272,2724978,16797,811,-10644,-770,26596,27704,21863,20310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/14,94.9054341,94.9054341,80.7806235,62714,1.0652,71.5,151.8493,275.225,1683.789,1688.861,2.5,2.795,3.4675,5633,1973.543,2210.154,2.3,11535.97465,764.994152,6.218975,6,134653,64.752983,23414.1,23352.4,51092,12250.37,93153,3081814,17178,841,-6936,-1861,26727,27946,22170,21832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/14,98.4687422,98.4687422,80.4045211,60043,1.074,71.9,152.18361,276.248,1696.389,1701.177,2.5,2.885,3.41,5626,1981.682,2218.607,2.3,11545.32475,751.854377,6.114039,6,136301,64.653402,23430.7,23432.4,50475,12820.56,92366,2813255,18366,831,-6396,-245,26297,27406,21755,20187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/14,93.971302,93.971302,80.08291,60891,1.1048,68.9,150.61407,278.608,1707.648,1710.663,2.5,2.875,3.545,5293,1995.008,2229.511,2.3,11542.76481,764.782568,6.213932,6.1,136846,64.628413,23684.9,23660.2,50590,12987.78,92887,2843978,16118,797,-5933,-3675,26214,28453,21200,22650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/14,94.8118824,94.8118824,80.4610851,53618,1.1393,69.4,148.14838,279.424,1715.15,1721,2.5,2.845,3.3175,5527,2012.98,2243.952,1.7,11529.93676,780.607543,6.340967,6.1,136999,64.573611,23751.1,23730.5,51661,13454.05,92860,3048232,18153,724,-3138,-2666,26636,27931,21836,22352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/14,96.5728516,96.5728516,80.5111696,61743,1.1569,68.2,149.21419,280.703,1719.438,1723.754,2.5,2.965,3.2575,5313,2025.357,2254.003,1.7,11543.60678,772.223872,6.270173,5.9,137887,64.530913,23765.8,23802.4,50919,13156.86,92350,2775221,19423,631,1727,-2327,26530,28242,20962,21480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/14,91.0622386,91.0622386,80.6371904,65705,1.2114,66.5,144.53065,283.737,1733.003,1737.948,2.5,3.025,2.955,5411,2036.732,2264.696,1.7,11591.41113,749.971715,6.076886,5.9,140852,64.59439,23837.7,23878.5,52271,13864.44,95229,2462594,19759,648,-6652,315,27185,27849,23536,21111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,93.23243,97.7912046,80.2456546,62537,1.2386,63.9,143.52972,285.8,1736.656,1742.546,2.5,2.695,2.6375,5588,2048.712,2278.048,1.3,11597.23442,783.265961,6.32661,6.8,140972,64.700609,23931.6,23962.4,52389,13799.8,93451,2124411,20596,484,-9253,-3307,27439,28491,19859,20657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/15,100.7251532,100.7251532,80.3460325,64322,1.2834,64.1,139.77936,292.861,1755.932,1761.958,2.25,2.475,2.5025,5929,2063.414,2290.776,1.3,11665.6293,765.058435,6.154595,6.7,142981,64.864266,24148.8,24050.8,52718,13311.76,96405,2682305,19829,655,-2497,-318,27625,29206,20576,19948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/15,99.4715723,99.4715723,80.2515309,74500,1.2946,63.3,140.10329,295.495,1763.491,1768.034,2.25,2.5,2.4825,5892,2075.085,2302.631,1.3,11680.32466,759.286455,6.10378,6.5,141254,64.812444,24153.1,24140.3,53541,14251.61,96517,2900636,20994,832,4396,-167,27004,28977,21967,21156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/15,96.2489293,96.2489293,80.2652229,67785,1.2912,65.3,139.28514,297.646,1772.576,1778.364,2.25,2.45,2.41,5790,2087.07,2311.059,1.5,11677.1825,767.081438,6.164137,6.1,144943,64.772444,24180.2,24227.7,54093,14674.11,95254,2823184,20263,834,1908,-3690,24898,28967,18977,22096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/15,102.369314,102.369314,80.5424858,73184,1.2671,63.7,141.34822,301.226,1775.305,1780.119,2,2.465,2.88,5777,2102.657,2324.388,1.5,11704.14949,737.871651,5.930481,5.8,145362,64.713206,24264,24310.2,50048,13981.91,94037,2925122,21075,878,982,-1849,25447,28855,20457,20909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/15,95.3202804,95.3202804,81.6554611,67282,1.2968,63.8,139.26352,303.693,1786.623,1793.412,2,2.42,2.975,5459,2121.407,2335.292,1.5,11713.14675,755.052584,6.055827,5.9,146975,64.768686,24441.7,24391,53712,13517.26,96483,2977728,19688,1022,-7145,-3595,26281,29746,21257,22591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/15,92.2476557,92.2476557,80.5682321,68911,1.3494,61.4,NA,307.839,1799.183,1806.924,2,2.44,2.9025,5699,2133.05,2351.249,1.5,11745.84381,794.277619,6.333891,6.2,147484,65.063391,24490.5,24474.3,53293,13137.91,96393,3182860,20021,944,-8852,-3926,26376,29499,21428,24011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/15,99.4577803,99.4577803,81.1041813,71170,1.3696,60.9,NA,314.382,1803.083,1809.998,2,2.465,2.715,5207,2151.349,2366.868,1.5,11767.59337,768.581742,6.130911,6.1,148189,64.964252,24557.6,24559.9,54506,12663.09,95442,3004052,18925,925,-5996,-2245,26463,29375,21537,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/15,93.8680939,93.8680939,81.3156662,72670,1.4185,59.9,NA,313.208,1813.075,1818.645,2,2.45,2.695,5022,2172.061,2384.787,1.5,11772.83983,770.531524,6.142938,6,154398,64.923039,24600.3,24644.1,55362,11277.71,99265,3036057,19576,1091,-8050,-4560,27408,30308,21849,24189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/15,97.8228527,97.8228527,81.4392751,64337,1.3873,60.3,NA,316.017,1821.516,1828.384,2,2.4,2.6225,5239,2189.157,2400.182,1.7,11837.11696,745.52342,5.925016,5.7,153513,65.057161,24735.5,24723.7,55097,11225.86,96621,2972126,21424,1000,-4991,-5013,26444,30224,21166,24288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/15,101.6557079,101.6557079,80.8070183,68208,1.3997,61.8,NA,319.614,1833.491,1840.043,2,2.74,2.8525,5167,2201.893,2410.754,1.7,11887.65068,737.340983,5.840329,5.5,154601,65.206924,24835.4,24802.4,56026,10947.68,98059,2949558,18369,872,-2790,-4921,25944,29644,19976,23628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/15,100.8404579,100.8404579,79.9983663,67440,1.3797,62.7,NA,315.291,1834.918,1842.414,2,2.53,2.845,5296,2217.765,2424.978,1.7,11892.83071,721.410117,5.719013,5.5,154736,65.082387,24855,24880.1,57360,10988.44,97227,2670248,19439,627,-8745,-3415,24955,29091,20564,21801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
